dataset,sample_id,source_id,label,dataset_revision
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag63,DEEPVOICE_FAKE_linus-to-taylor_frag63,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag64,DEEPVOICE_FAKE_linus-to-taylor_frag64,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag65,DEEPVOICE_FAKE_linus-to-taylor_frag65,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag66,DEEPVOICE_FAKE_linus-to-taylor_frag66,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag67,DEEPVOICE_FAKE_linus-to-taylor_frag67,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag68,DEEPVOICE_FAKE_linus-to-taylor_frag68,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag69,DEEPVOICE_FAKE_linus-to-taylor_frag69,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag7,DEEPVOICE_FAKE_linus-to-taylor_frag7,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag70,DEEPVOICE_FAKE_linus-to-taylor_frag70,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag71,DEEPVOICE_FAKE_linus-to-taylor_frag71,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag72,DEEPVOICE_FAKE_linus-to-taylor_frag72,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag73,DEEPVOICE_FAKE_linus-to-taylor_frag73,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag74,DEEPVOICE_FAKE_linus-to-taylor_frag74,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag75,DEEPVOICE_FAKE_linus-to-taylor_frag75,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag76,DEEPVOICE_FAKE_linus-to-taylor_frag76,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag77,DEEPVOICE_FAKE_linus-to-taylor_frag77,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag78,DEEPVOICE_FAKE_linus-to-taylor_frag78,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag79,DEEPVOICE_FAKE_linus-to-taylor_frag79,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag8,DEEPVOICE_FAKE_linus-to-taylor_frag8,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag80,DEEPVOICE_FAKE_linus-to-taylor_frag80,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag81,DEEPVOICE_FAKE_linus-to-taylor_frag81,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag82,DEEPVOICE_FAKE_linus-to-taylor_frag82,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag83,DEEPVOICE_FAKE_linus-to-taylor_frag83,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag84,DEEPVOICE_FAKE_linus-to-taylor_frag84,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag85,DEEPVOICE_FAKE_linus-to-taylor_frag85,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag86,DEEPVOICE_FAKE_linus-to-taylor_frag86,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag87,DEEPVOICE_FAKE_linus-to-taylor_frag87,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag88,DEEPVOICE_FAKE_linus-to-taylor_frag88,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag89,DEEPVOICE_FAKE_linus-to-taylor_frag89,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag9,DEEPVOICE_FAKE_linus-to-taylor_frag9,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag90,DEEPVOICE_FAKE_linus-to-taylor_frag90,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag91,DEEPVOICE_FAKE_linus-to-taylor_frag91,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag92,DEEPVOICE_FAKE_linus-to-taylor_frag92,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag93,DEEPVOICE_FAKE_linus-to-taylor_frag93,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-taylor_frag94,DEEPVOICE_FAKE_linus-to-taylor_frag94,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag0,DEEPVOICE_FAKE_linus-to-trump_frag0,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag1,DEEPVOICE_FAKE_linus-to-trump_frag1,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag10,DEEPVOICE_FAKE_linus-to-trump_frag10,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag11,DEEPVOICE_FAKE_linus-to-trump_frag11,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag12,DEEPVOICE_FAKE_linus-to-trump_frag12,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag13,DEEPVOICE_FAKE_linus-to-trump_frag13,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag14,DEEPVOICE_FAKE_linus-to-trump_frag14,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag15,DEEPVOICE_FAKE_linus-to-trump_frag15,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag16,DEEPVOICE_FAKE_linus-to-trump_frag16,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag17,DEEPVOICE_FAKE_linus-to-trump_frag17,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag18,DEEPVOICE_FAKE_linus-to-trump_frag18,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag19,DEEPVOICE_FAKE_linus-to-trump_frag19,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag2,DEEPVOICE_FAKE_linus-to-trump_frag2,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag20,DEEPVOICE_FAKE_linus-to-trump_frag20,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag21,DEEPVOICE_FAKE_linus-to-trump_frag21,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag22,DEEPVOICE_FAKE_linus-to-trump_frag22,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag23,DEEPVOICE_FAKE_linus-to-trump_frag23,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag24,DEEPVOICE_FAKE_linus-to-trump_frag24,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag25,DEEPVOICE_FAKE_linus-to-trump_frag25,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag26,DEEPVOICE_FAKE_linus-to-trump_frag26,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag27,DEEPVOICE_FAKE_linus-to-trump_frag27,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag28,DEEPVOICE_FAKE_linus-to-trump_frag28,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag29,DEEPVOICE_FAKE_linus-to-trump_frag29,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag3,DEEPVOICE_FAKE_linus-to-trump_frag3,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag30,DEEPVOICE_FAKE_linus-to-trump_frag30,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag31,DEEPVOICE_FAKE_linus-to-trump_frag31,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag32,DEEPVOICE_FAKE_linus-to-trump_frag32,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag33,DEEPVOICE_FAKE_linus-to-trump_frag33,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag34,DEEPVOICE_FAKE_linus-to-trump_frag34,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag35,DEEPVOICE_FAKE_linus-to-trump_frag35,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag36,DEEPVOICE_FAKE_linus-to-trump_frag36,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag37,DEEPVOICE_FAKE_linus-to-trump_frag37,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag38,DEEPVOICE_FAKE_linus-to-trump_frag38,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag39,DEEPVOICE_FAKE_linus-to-trump_frag39,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag4,DEEPVOICE_FAKE_linus-to-trump_frag4,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag40,DEEPVOICE_FAKE_linus-to-trump_frag40,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag41,DEEPVOICE_FAKE_linus-to-trump_frag41,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag42,DEEPVOICE_FAKE_linus-to-trump_frag42,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag43,DEEPVOICE_FAKE_linus-to-trump_frag43,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag44,DEEPVOICE_FAKE_linus-to-trump_frag44,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag45,DEEPVOICE_FAKE_linus-to-trump_frag45,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag46,DEEPVOICE_FAKE_linus-to-trump_frag46,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag47,DEEPVOICE_FAKE_linus-to-trump_frag47,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag48,DEEPVOICE_FAKE_linus-to-trump_frag48,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag49,DEEPVOICE_FAKE_linus-to-trump_frag49,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag5,DEEPVOICE_FAKE_linus-to-trump_frag5,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag50,DEEPVOICE_FAKE_linus-to-trump_frag50,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag51,DEEPVOICE_FAKE_linus-to-trump_frag51,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag52,DEEPVOICE_FAKE_linus-to-trump_frag52,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag53,DEEPVOICE_FAKE_linus-to-trump_frag53,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag54,DEEPVOICE_FAKE_linus-to-trump_frag54,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag55,DEEPVOICE_FAKE_linus-to-trump_frag55,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag56,DEEPVOICE_FAKE_linus-to-trump_frag56,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag57,DEEPVOICE_FAKE_linus-to-trump_frag57,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag58,DEEPVOICE_FAKE_linus-to-trump_frag58,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag59,DEEPVOICE_FAKE_linus-to-trump_frag59,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag6,DEEPVOICE_FAKE_linus-to-trump_frag6,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag60,DEEPVOICE_FAKE_linus-to-trump_frag60,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag61,DEEPVOICE_FAKE_linus-to-trump_frag61,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag62,DEEPVOICE_FAKE_linus-to-trump_frag62,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag63,DEEPVOICE_FAKE_linus-to-trump_frag63,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag64,DEEPVOICE_FAKE_linus-to-trump_frag64,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag65,DEEPVOICE_FAKE_linus-to-trump_frag65,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag66,DEEPVOICE_FAKE_linus-to-trump_frag66,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag67,DEEPVOICE_FAKE_linus-to-trump_frag67,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag68,DEEPVOICE_FAKE_linus-to-trump_frag68,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag69,DEEPVOICE_FAKE_linus-to-trump_frag69,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag7,DEEPVOICE_FAKE_linus-to-trump_frag7,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag70,DEEPVOICE_FAKE_linus-to-trump_frag70,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag71,DEEPVOICE_FAKE_linus-to-trump_frag71,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag72,DEEPVOICE_FAKE_linus-to-trump_frag72,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag73,DEEPVOICE_FAKE_linus-to-trump_frag73,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag74,DEEPVOICE_FAKE_linus-to-trump_frag74,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag75,DEEPVOICE_FAKE_linus-to-trump_frag75,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag76,DEEPVOICE_FAKE_linus-to-trump_frag76,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag77,DEEPVOICE_FAKE_linus-to-trump_frag77,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag78,DEEPVOICE_FAKE_linus-to-trump_frag78,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag79,DEEPVOICE_FAKE_linus-to-trump_frag79,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag8,DEEPVOICE_FAKE_linus-to-trump_frag8,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag80,DEEPVOICE_FAKE_linus-to-trump_frag80,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag81,DEEPVOICE_FAKE_linus-to-trump_frag81,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag82,DEEPVOICE_FAKE_linus-to-trump_frag82,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag83,DEEPVOICE_FAKE_linus-to-trump_frag83,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag84,DEEPVOICE_FAKE_linus-to-trump_frag84,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag85,DEEPVOICE_FAKE_linus-to-trump_frag85,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag86,DEEPVOICE_FAKE_linus-to-trump_frag86,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag87,DEEPVOICE_FAKE_linus-to-trump_frag87,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag88,DEEPVOICE_FAKE_linus-to-trump_frag88,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag89,DEEPVOICE_FAKE_linus-to-trump_frag89,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag9,DEEPVOICE_FAKE_linus-to-trump_frag9,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag90,DEEPVOICE_FAKE_linus-to-trump_frag90,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag91,DEEPVOICE_FAKE_linus-to-trump_frag91,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag92,DEEPVOICE_FAKE_linus-to-trump_frag92,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag93,DEEPVOICE_FAKE_linus-to-trump_frag93,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag94,DEEPVOICE_FAKE_linus-to-trump_frag94,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag95,DEEPVOICE_FAKE_linus-to-trump_frag95,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag96,DEEPVOICE_FAKE_linus-to-trump_frag96,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag97,DEEPVOICE_FAKE_linus-to-trump_frag97,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_linus-to-trump_frag98,DEEPVOICE_FAKE_linus-to-trump_frag98,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag0,DEEPVOICE_FAKE_margot-to-biden_frag0,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag1,DEEPVOICE_FAKE_margot-to-biden_frag1,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag10,DEEPVOICE_FAKE_margot-to-biden_frag10,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag11,DEEPVOICE_FAKE_margot-to-biden_frag11,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag12,DEEPVOICE_FAKE_margot-to-biden_frag12,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag2,DEEPVOICE_FAKE_margot-to-biden_frag2,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag3,DEEPVOICE_FAKE_margot-to-biden_frag3,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag4,DEEPVOICE_FAKE_margot-to-biden_frag4,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag5,DEEPVOICE_FAKE_margot-to-biden_frag5,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag6,DEEPVOICE_FAKE_margot-to-biden_frag6,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag7,DEEPVOICE_FAKE_margot-to-biden_frag7,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag8,DEEPVOICE_FAKE_margot-to-biden_frag8,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-biden_frag9,DEEPVOICE_FAKE_margot-to-biden_frag9,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-linus_frag0,DEEPVOICE_FAKE_margot-to-linus_frag0,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-linus_frag1,DEEPVOICE_FAKE_margot-to-linus_frag1,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-linus_frag10,DEEPVOICE_FAKE_margot-to-linus_frag10,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-linus_frag11,DEEPVOICE_FAKE_margot-to-linus_frag11,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
DeepVoice,DEEPVOICE_FAKE_margot-to-linus_frag12,DEEPVOICE_FAKE_margot-to-linus_frag12,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701
