dataset,sample_id,source_id,label,dataset_revision,selection_key_sha256,selection_rank,manifest_version,selection_seed,selection_method,source_input_csv_sha256,h2b_stage,h2b_manifest_version
DeepVoice,DEEPVOICE_REAL_ryan-original_frag5,DEEPVOICE_REAL_ryan-original_frag5,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2a63d2af067a3f65b1b461dd3e78776c7b372ac859fb0971d05cedffd7cc5265,109,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_trump-original_frag49,DEEPVOICE_REAL_trump-original_frag49,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2af5d741538008754824478dc6879cb13b5f877bf0f007e5109a82a71c1632cf,110,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_ryan-original_frag13,DEEPVOICE_REAL_ryan-original_frag13,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2af91a4ef83d663fd3e883d334423c82f261abe186b4acd52b0f947e4e0c456d,111,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_linus-original_frag37,DEEPVOICE_REAL_linus-original_frag37,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2b89c33f0105d1f4298a7ef32a2581af826265389a16ba856b438bc5cbd45239,112,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_linus-original_frag20,DEEPVOICE_REAL_linus-original_frag20,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2ba1670820f9ab116662e4749fd672d33449da9c4b694ef826a47df146a5f8bf,113,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_biden-original_frag90,DEEPVOICE_REAL_biden-original_frag90,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2c6ceffb84d66eb3da4cf177110b0a649cf4488a2ccd68b1d09dd36a4eca6dfa,114,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_musk-original_frag26,DEEPVOICE_REAL_musk-original_frag26,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2c9a19df68baa13b41caa4c2f6f0a00b08deec25b971a163d2102f8c81e1900d,115,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_linus-original_frag42,DEEPVOICE_REAL_linus-original_frag42,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2d37e8273489889699fa953515bbbd1be1d30af980df59b4955d80f7afe34f4e,116,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_taylor-original_frag33,DEEPVOICE_REAL_taylor-original_frag33,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2d747f0b9416f448b5378f076de25798fb6d8ebf89bdca4a6fd68d06c0795f49,117,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_linus-original_frag62,DEEPVOICE_REAL_linus-original_frag62,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2d7bb466d928ee84fecf21f69abe19c06bd601100b350bff0135a6d598aea0e3,118,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_linus-original_frag68,DEEPVOICE_REAL_linus-original_frag68,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2d7f07c5cfe57426a4a71defc97d56f68f31d1e2f1d460d2660654ac72d77a53,119,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_biden-original_frag24,DEEPVOICE_REAL_biden-original_frag24,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2ded975728bdc936e7bfab2dc6ebc930309b1babff25b1704e5794ad6a513fa4,120,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_musk-original_frag72,DEEPVOICE_REAL_musk-original_frag72,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2e29926db6130e708ba8fb585423956893f42629550f8e4fb3b00040fca491b6,121,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_obama-original_frag37,DEEPVOICE_REAL_obama-original_frag37,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2e39d1856ce32b9c712a21ff55908aaf663dc34c532031284d180e59935711e7,122,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_margot-original_frag5,DEEPVOICE_REAL_margot-original_frag5,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2e9958a540b9298b732132dde836c028e37fd143983a922b6c7bcadb703f977e,123,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_musk-original_frag90,DEEPVOICE_REAL_musk-original_frag90,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2ec3bc28c59443cd44877b0fb5d0889c1eb4361910209ce03755b8281587efe3,124,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_biden-original_frag18,DEEPVOICE_REAL_biden-original_frag18,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,2f1f0af82fdf137b54d44a7d54defb7fe15aeb503720ed06bff268806db023fe,125,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_musk-original_frag15,DEEPVOICE_REAL_musk-original_frag15,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,30c45d9262b880eb9356d1d4938a5a0cd5b45f42157af3c8f1198f678bfcea2a,126,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_musk-original_frag6,DEEPVOICE_REAL_musk-original_frag6,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,30e11100b626f29a9593639e82061216f570c9ad7c671bd7eb9801fc860e613b,127,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_REAL_musk-original_frag25,DEEPVOICE_REAL_musk-original_frag25,0,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,3136a7976036d91d021934c6f58d889c91006aba5e5f084a9080dd35fd7420ce,128,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Trump_frag91,DEEPVOICE_FAKE_Obama-to-Trump_frag91,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,002f88ee3da4c51674c938126069235406d0b8fc318f7a391ed048cd016b0564,1,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-Obama_frag58,DEEPVOICE_FAKE_biden-to-Obama_frag58,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,005cda6efcd5325e694998b50cbcfb4d9e1ad6efa8ac06778fa0804518d036cb,2,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-linus_frag18,DEEPVOICE_FAKE_obama-to-linus_frag18,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,005cf9209d9ada9aadbef045671e345ee40508b2f56625ea29b8e675dabe15e7,3,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-linus_frag23,DEEPVOICE_FAKE_obama-to-linus_frag23,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,00a72e01550b8ffd74328b32cba868ab68ca17f62da3fd6e0092fb678ad08843,4,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-linus_frag32,DEEPVOICE_FAKE_trump-to-linus_frag32,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,00b7c55291e9b8fcceb59dcec69702e08191cde64387a6e756ab915bb369df3b,5,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-margot_frag80,DEEPVOICE_FAKE_trump-to-margot_frag80,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,00bbbb992066f337d7d3a6cb0973c787501e1216cfa50d37adf0ebc01782f515,6,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-margot_frag77,DEEPVOICE_FAKE_obama-to-margot_frag77,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,00cdafcceba3dd7daaf59b7689e33692a3bbf3de0835d3111e4c2965dbbc8bf9,7,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Biden_frag46,DEEPVOICE_FAKE_Obama-to-Biden_frag46,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,00df014986742f2dc8cef56a7e48a52590dce4626d62042b4a228d4eec3a014e,8,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-trump_frag92,DEEPVOICE_FAKE_taylor-to-trump_frag92,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,00dfe3e1df56bb718c989ac17e115995b38f587bfd9e5968afcd303b60ee9d02,9,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-ryan_frag67,DEEPVOICE_FAKE_obama-to-ryan_frag67,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0100449b4aaff2518bf768260868e06d095324046b23036853fe9a5cdfec5306,10,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-obama_frag65,DEEPVOICE_FAKE_linus-to-obama_frag65,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,010139f51a41182f21ac85bc700d67432f3bf60b3bd963ec491b31bc8f66d63d,11,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-musk_frag91,DEEPVOICE_FAKE_trump-to-musk_frag91,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0119179a0f4284c0c250e6b8541446d7911e75acbb21e325811c452d2a064680,12,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-margot_frag36,DEEPVOICE_FAKE_taylor-to-margot_frag36,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0130d3c1617d6d3b8e0d8b6ec6abd427201137259c912fbcfaf667603d92d9d7,13,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-margot_frag83,DEEPVOICE_FAKE_linus-to-margot_frag83,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01314bc42e4a5ec606ccf4c6f1bdc7c5afbafd13cbf99c2e4ae5daee1bbd431d,14,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-biden_frag47,DEEPVOICE_FAKE_musk-to-biden_frag47,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01413020ccfa3971e56b6196bc17955a75eada83815b8fcdc9b2f2a8d76cfd73,15,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Trump_frag20,DEEPVOICE_FAKE_Obama-to-Trump_frag20,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01418d6ee69b6c4db40feacfbf22c89d360c0e225334986d925bf48430e5134a,16,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-margot_frag53,DEEPVOICE_FAKE_obama-to-margot_frag53,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01473e9b55f9ed412c7c0ef59379a93052ada53780c556dfd05eaa07cb754fd8,17,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-linus_frag21,DEEPVOICE_FAKE_trump-to-linus_frag21,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0168e076ed44e68d788d2ecb2e43de4159b8e458123ea9bf2af5aed1adf2c57b,18,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-linus_frag84,DEEPVOICE_FAKE_biden-to-linus_frag84,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,016ad1924070953fc3f1a71f4c2821945841c1fbebeae1a0be2db2ac42e8a47b,19,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-ryan_frag60,DEEPVOICE_FAKE_taylor-to-ryan_frag60,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0171174a2838b5d8143121b96400df98ebbf291781c36eee5b5b81a072534d3c,20,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-trump_frag70,DEEPVOICE_FAKE_musk-to-trump_frag70,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0171f0b5696abe855e41a0019e32b07570f14910745a8bcb29f6c599d6b3c2f9,21,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-musk_frag74,DEEPVOICE_FAKE_trump-to-musk_frag74,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,017980139d02a703d48b92ebcd29186014aefba125d32a89f337f85fa6b6d050,22,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-ryan_frag71,DEEPVOICE_FAKE_trump-to-ryan_frag71,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,018e38524d18c59511d4781378514609ae7aa7ab267684c2460d93dcc7d7247f,23,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-margot_frag70,DEEPVOICE_FAKE_biden-to-margot_frag70,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01ac300bbd3e568263c7837684fc4a794a8d6fc7e17e6b1c4b193294bbf9d68a,24,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-Biden_frag16,DEEPVOICE_FAKE_trump-to-Biden_frag16,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01d2e34cda9089b6e6b0ab4a3bb04f1b3603395510fc0aa6d426a7b65a6d139d,25,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-taylor_frag7,DEEPVOICE_FAKE_trump-to-taylor_frag7,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01d4fa8617cad10b8be301fcf86d6e412f09109694b89e0fcdf3a5e3c0589b30,26,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-margot_frag35,DEEPVOICE_FAKE_linus-to-margot_frag35,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,01e9a8082c25784353c177e9d769f51d3e007a2550ac86ffae31ee6e6cefdfe7,27,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-Biden_frag32,DEEPVOICE_FAKE_trump-to-Biden_frag32,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,020e4c685ca0c7801f16fd25cdca65f17cdd92e75c9285829bd1295c416b4459,28,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-linus_frag95,DEEPVOICE_FAKE_taylor-to-linus_frag95,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02138d73837cb7952b5ef2c27ddcca02e6d8cad58da82f0168ca4367231e67e8,29,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-margot_frag92,DEEPVOICE_FAKE_taylor-to-margot_frag92,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02183c087365f510712f3eee89e68b14a6d98bbc2169c12a801056fa85dcdda9,30,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-margot_frag97,DEEPVOICE_FAKE_musk-to-margot_frag97,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0222e95e0d072cb644c98cf1ef27265925934ce380f1ea47899f94a5e0cb9d3b,31,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-linus_frag32,DEEPVOICE_FAKE_musk-to-linus_frag32,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,022ed5d5e0c528de3601e1b07c0d516beccf2b3ac06ef39a277baaba5b99ae0f,32,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Biden_frag22,DEEPVOICE_FAKE_Obama-to-Biden_frag22,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,02433ad220125009371b6437096cee3419888d633b135daa6eb086b85c8b76b1,33,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
